ppt_id,clu,gender,age,ethnicity,family,location,handedness,clu_composite,clu_within_clu,clu_complex,question,eye_n_brow,head,mouth_gesture_question,mouthing_question,manual,nonmanual,position,semantic,social_action,rh_idgloss,lh_idgloss,any_head_movement,any_head_nod,any_head_forward,any_head_backward,any_head_sideward,any_head_shake,any_head_up,any_head_down,any_eye_brow,any_eye_brow_up,any_eye_brow_down,any_eye_brow_squint,any_eye_brow_wide,has_single_mouthing,has_multiple_mouthing,any_manual,has_manual_single,has_manual_multiple,any_mouthing,elicited_response,has_CA
BL22,BL22M43WHC_CLU#002,M,43,White,Hearing,Bristol,right-handed,Single?,NA,NA,Continuing,"squint, up","Up, Down",no,Absent,Absent,Present,NA,Polar,request confirmation,"G:RIGHT, START, ACT02, WHEN, NINETEEN^EIGHT03^TWO, ACT02, START","G:RIGHT, START, ACT02, NINETEEN^EIGHT03^TWO, ACT02, START",yes,no,no,no,no,no,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#003,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,"null, down","Up, Sideward",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO1SG, WORK, FS:INTERIM, THEATRE, COMPANY","WORK, FS:INTERIM, THEATRE, COMPANY",yes,no,no,no,yes,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#004,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,"null, down","Sideward, Null, Nod1",no,Absent,Single,Present,post-predicate (non-reprise & clause-final),Polar,request confirmation,"FS:INTERIM, THEATRE, COMPANY, REMEMBER, PT:PRO2SG","FS:INTERIM, THEATRE, COMPANY, FBUOY",yes,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,response,no CA
BL22,BL22M43WHC_CLU#005,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,down,HS,no,Absent,Absent,Present,NA,Polar,request confirmation,"BEFORE02, PT:PRO3SG",FBUOY,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#013,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,"null, up, null","Nod, Nod1, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:DET, COMPANY, PT:DET, BEFORE, BRITAIN, DEAF(FALSE-START), BRITAIN(FALSE-START), THEATRE, DEAF","COMPANY, BEFORE, BRITAIN, BRITAIN(FALSE-START), THEATRE",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#014,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,null,"Null, Nod, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"FS:RAD, PAST, PT:PRO3SG","FS:RAD, PT:POSS3SG",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#015,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,"up, null",Forward,no,Absent,Single,Present,post-predicate (non-reprise & clause-final),Polar,request confirmation,"KNOW, EXPLAIN, PT:PRO2SG",PT:POSS3SG,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,response,no CA
BL22,BL22M43WHC_CLU#019,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,"up, squint","Nod1, Null, Nod",no,Absent,Single,Present,post-predicate (non-reprise & clause-final),Polar,request confirmation,"TWO, PERSON, PT:DET, SN:CHRIS(FS:CHRIS)(FALSE-START), G:ERM, SN:CHRIS(FS:C-CHRIS), SN:HORROWELL(FS:H-HORROWELL), FS:CHRIS, FS:HORROWELL , PT:","G:ERM, SN:HORROWELL(FS:H-HORROWELL), FS:CHRIS, FS:HORROWELL",yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,yes,yes,no,no,response,no CA
BL22,BL22M43WHC_CLU#020,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,"null, squint","Nod1, Null",no,Absent,Multiple,Present,reprise (clause-final),Polar,request confirmation,"PT:PRO2SG, KNOW, PT:PRO2SG, G:ERM, SN:SUSAN(FS:S-SUSAN), SN:DANIELS(FS:D-DANIELS), PT:PRO2SG","G:ERM, SN:SUSAN(FS:S-SUSAN), SN:DANIELS(FS:D-DANIELS)",yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,yes,no,response,no CA
BL22,BL22M43WHC_CLU#021,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,null,"Null, Nod",no,Absent,Single,Present,post-predicate (non-reprise & clause-final),Polar,request confirmation,"CONTROL, CHILD, NATIONAL, DEAF, CHILD, FS:S-SOCIETY, PT:PRO2SG","CONTROL, FS:S-SOCIETY",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,response,no CA
BL22,BL22M43WHC_CLU#023,M,43,White,Hearing,Bristol,right-handed,Fragment,NA,NA,Continuing,down,HS,yes,Absent,Single,Present,NA,Polar,request confirmation,G:WELL,G:WELL,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,response,no CA
BL22,BL22M43WHC_CLU#024,M,43,White,Hearing,Bristol,right-handed,Fragment,NA,NA,Continuing,up,Forward,yes,Absent,Single,Present,NA,Polar,request confirmation,"PT:PRO3SG, G:WELL",G:WELL,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,response,no CA
BL22,BL22M43WHC_CLU#033,M,43,White,Hearing,Bristol,right-handed,Depend,NA,dependent,Continuing,"null, squint",Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"NEXT, CLOSED, FS:PAT, FS:KEYSELL","NEXT, CLOSED, FS:PAT, FS:KEYSELL",no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#034,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,squint,"Nod1, Null, Nod",no,Absent,Absent,Present,NA,Polar,request confirmation,"FAMOUS, GESTURE, ACT02","KNOW, FAMOUS, GESTURE, ACT02",yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#046,M,43,White,Hearing,Bristol,right-handed,Embed,pre-container,NA,Continuing,up,"Nod, HS",no,Single,Single,Present,post-predicate (non-reprise & clause-final),Other,rhetorical,"BUT, PREFER, ROOM, WHERE","ROOM, WHERE",yes,yes,no,no,no,yes,no,no,yes,yes,no,no,no,yes,no,yes,yes,no,yes,response,no CA
BL22,BL22M43WHC_CLU#048,M,43,White,Hearing,Bristol,right-handed,Single?,NA,NA,Continuing,"up+squint, null","HS, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"WHY, G:ERM, MAGIC, ROTATE, PT:DET","G:ERM, MAGIC, ROTATE",yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#049,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,up,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,"KNOW, PT:PRO3SG",NA,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#053,M,43,White,Hearing,Bristol,right-handed,Embed?,post-container,NA,Continuing,"up+wide, null","Nod1, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"NAME, FS:INTERIM, THEATRE, COMPANY","FS:INTERIM, THEATRE, COMPANY",yes,yes,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#066,M,43,White,Hearing,Bristol,right-handed,Single,NA,NA,Continuing,down,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,"HAVE, HOT02, SCHOOL, PRACTISE",PRACTISE,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BL22,BL22M43WHC_CLU#083,M,43,White,Hearing,Bristol,right-handed,Embed,pre-container,NA,Continuing,"up, null","Null, HS",no,Single,Single,Present,post-predicate (non-reprise & clause-final),Other,rhetorical,"PT:PRO1SG, PERSONAL, WHAT",NA,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,yes,no,yes,yes,no,yes,response,no CA
BM14,BM14F36WHC_CLU#025,F,36,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,squint,Null,no,Single,Absent,Present,NA,Polar,request confirmation,"PT:PRO1SG, G:WELL, SEARCH, BEACH, WHERE, FS:S-SAND, BANK","SEARCH, BEACH, WHERE, FS:S-SAND, BANK",no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,response,has CA
BM14,BM14F36WHC_CLU#029,F,36,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,"up, squint","Backward, Forward",no,Absent,Absent,Present,NA,Polar,request confirmation,"SN:MILES(FS:M-MILES), MEET, SN:BARRY-INDECIPHERABLE(FS:B-BARRY^FS:T-INDECIPHERABLE)","SN:MILES(FS:M-MILES), MEET, SN:BARRY-INDECIPHERABLE(FS:B-BARRY^FS:T-INDECIPHERABLE), PT:PRO2SG",yes,no,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,response,no CA
BM14,BM14F36WHC_CLU#030,F,36,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,neutral,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,"FS:BARRY, SN:INDECIPHERABLE(FS:T-INDECIPHERABLE), NEXT, PT:POSS3SG, GIRL, SN:JOANNE(FS:J-JOANNE)","FS:BARRY, SN:INDECIPHERABLE(FS:T-INDECIPHERABLE), FBUOY, SN:JOANNE(FS:J-JOANNE)",yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,response,no CA
BM14,BM14F36WHC_CLU#055,F,36,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,down,Sideward,no,Absent,Absent,Present,NA,Content,request information,"DAUGHTER, NAME",DAUGHTER,yes,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BM14,BM14F36WHC_CLU#084,F,36,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,squint,Sideward,no,Absent,Absent,Present,NA,Polar,request confirmation,"HEAR, BANK(FALSE-START), FS:SAND, BANK","FBUOY, FS:SAND, BANK, PT:PRO2SG",yes,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
BM14,BM14F36WHC_CLU#102,F,36,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,up,Forward,no,Absent,Absent,Present,NA,Polar,request confirmation,"G:HEY, GOOD",DSEW(1-VERT)-MOVE:HUMAN,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,has CA
BM14,BM14F36WHC_CLU#104,F,36,White,Hearing,Birmingham,right-handed,Embed,contained,NA,Continuing,up,Backward,no,Absent,Absent,Present,NA,Polar,request confirmation,"WAVE-HAND, GOOD","WAVE-HAND, GOOD",yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,has CA
BM14,BM14F36WHC_CLU#107,F,36,White,Hearing,Birmingham,right-handed,Single,NA,NA,Continuing,"null, up","Null, Nod1",no,Absent,Absent,Present,NA,Polar,request confirmation,"ONE, PT:PRO3SG, G:ERM, HAVE, OWN, MOTORBIKE, WATER, MOTORBIKE","LEFT, G:ERM, HAVE, MOTORBIKE, FBUOY, MOTORBIKE",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
LN11,LN11F57WDC_CLU#014,F,57,White,Deaf,London,right-handed,Single,NA,NA,Continuing,up,Forward,no,Absent,Single,Present,other,Content,request information,PT:PRO2SG,NA,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,response,no CA
LN11,LN11F57WDC_CLU#015,F,57,White,Deaf,London,right-handed,Single,NA,NA,Continuing,down,Nod1,no,Absent,Absent,Present,NA,Polar,request confirmation,"SHOULDN'T, PAST",NA,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
LN11,"LN11F57WDC_CLU#030, LN11F57WDC_CLU#031",F,57,White,Deaf,London,right-handed,Embed?,"pre-container, contained",NA,Continuing,up,Null,no,Absent,Single,Present,pre-predicate,Other,rhetorical,"PT:, NOW, PT:LOC, WHAT, BABY, BEAT-UP, BABY","NOW, BABY, BEAT-UP, BABY",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,response,no CA
LN11,"LN11F57WDC_CLU#039, LN11F57WDC_CLU#040",F,57,White,Deaf,London,right-handed,Embed,"pre-container, contained",NA,Continuing,"up, down","Null, Up, Down",no,Single,Single,Present,post-predicate (non-reprise & clause-final),Alternative,request information,"PT:PRO2SG, THINK, FEEL, BRITAIN, FUTURE03, VERY-BEST, OR, WHAT","BRITAIN, VERY-BEST, OR",yes,no,no,no,no,no,yes,yes,yes,yes,yes,no,no,yes,no,yes,yes,no,yes,response,no CA
LN11,LN11F57WDC_CLU#042,F,57,White,Deaf,London,right-handed,Single,NA,NA,Initiating,up,Sideward,no,Absent,Multiple,Present,reprise (clause-final),Polar,OIR-restricted,"G:WELL, EASY, G:WELL",G:WELL,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no,response,no CA
LN11,LN11F57WDC_CLU#061,F,57,White,Deaf,London,right-handed,Depend?,NA,dependent,Continuing,down,Sideward,no,Absent,Single,Present,post-predicate (non-reprise & clause-final),Polar,assessment,"BUT, PT:PRO3PL, BETTER, G:WELL","BETTER, G:WELL",yes,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,no,response,no CA
LN11,LN11F57WDC_CLU#062,F,57,White,Deaf,London,right-handed,Single,NA,NA,Continuing,down,Null,no,Single,Multiple,Present,other,Content,request information,"HOW, G:WELL","HOW, G:WELL",no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,no,yes,yes,response,no CA
LN11,LN11F57WDC_CLU#068,F,57,White,Deaf,London,right-handed,Single,NA,NA,Continuing,down,Forward,no,Single,Single,Present,other,Content,rhetorical,"G:WELL, WHY",NA,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,response,no CA
LN11,LN11F57WDC_CLU#082,F,57,White,Deaf,London,right-handed,Single,NA,NA,Initiating,up,"Nod1, Null, Nod1",no,Absent,Multiple,Present,reprise (clause-final),Polar,OIR-restricted,"SAME, AMERICA04, PT:LOC/PT:DET","PT:, SAME",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no,response,no CA
LN11,LN11F57WDC_CLU#084,F,57,White,Deaf,London,right-handed,Single,NA,NA,Initiating,up,Null,no,Single,Single,Present,pre-predicate,Content,OIR-restricted,"WHO, PAY",PAY,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,no,yes,response,no CA
LN11,LN11F57WDC_CLU#085,F,57,White,Deaf,London,right-handed,Single,NA,NA,Continuing,up,"Nod1, Null",no,Absent,Single,Present,post-predicate (non-reprise & clause-final),Polar,OIR-restricted,"MEANING, MUM^FATHER, G:WELL","MEANING, MUM^FATHER",yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,yes,yes,no,no,response,no CA
LN11,"LN11F57WDC_CLU#090, LN11F57WDC_CLU#091",F,57,White,Deaf,London,right-handed,Embed?,"pre-container, contained",NA,Initiating?,"up+squint, down","Wobble, Nod1, Null, Nod1, Null",no,Absent,Absent,Present,NA,Polar,assessment,"OR, PT:PRO1SG, WONDER, CAN, WHAT, PT:LOC, ENGLAND, PT:PRO3PL/PT:DET, YOUNG, PT:DETPL, FEW02, LONELY","OR, ENGLAND, YOUNG, PT:DETPL, LONELY",yes,yes,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,response,has CA
LN11,LN11F57WDC_CLU#108,F,57,White,Deaf,London,right-handed,SharedCcontent,NA,NA,Initiating,down,Sideward,no,Absent,Absent,Present,NA,Polar,OIR-restricted,BRING-UP,BRING-UP,yes,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
LN11,LN11F57WDC_CLU#110,F,57,White,Deaf,London,right-handed,Single,NA,NA,Initiating-NR,down,Forward,no,Single,Multiple,Present,other,Other,rhetorical,"PT:PRO1PL-TWO, YOUNG, WHAT, PT:PRO1PL-TWO",YOUNG,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,no,yes,yes,no response,no CA
MC23,MC23M54WHC_CLU#008,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,up,Forward,no,Absent,Absent,Present,NA,Polar,request confirmation,"MEET, AGAIN",MEET,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#024,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,squint,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"ADD-TO-SIGNBANK(MONDAY), MANCHESTER","ADD-TO-SIGNBANK(MONDAY), MANCHESTER, PT:DET/PT:LOC",no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#025,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,down,"Up, Forward",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:LBUOY, PT:LBUOY, SN:BOLTON, PT:DET/PT:LOC, PT:LBUOY","LBUOY-FIVE, LBUOY-TWO02",yes,no,yes,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#026,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,up,Sideward,no,Absent,Absent,Present,NA,Polar,request confirmation,"SN:STOCKPORT, PT:DET",NA,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#027,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,squint,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,SN:SALFORD(FS:S-SALFORD),"SN:SALFORD(FS:S-SALFORD), PT:DET/PT:LOC",no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#042,M,54,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Initiating,up,Sideward,no,Absent,Absent,Present,NA,Other,OIR-open,NA,NA,yes,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#044,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,squint,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"WITH, INTERPRETER, THERE","WITH, INTERPRETER",no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#045,M,54,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Initiating,up,Forward,no,Absent,Absent,Present,NA,Other,OIR-open,NA,NA,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#047,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,squint,Null,no,Multiple,Absent,Present,NA,Content,request information,"AREA, EGYPT, AREA","AREA, EGYPT",no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,yes,response,no CA
MC23,MC23M54WHC_CLU#048,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,squint,Nod,no,Absent,Absent,Present,NA,Polar,request confirmation,"NEXT, FS:S-SHEIK, YES",FS:S-SHEIK,yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#052,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,"down, up",Null,no,Absent,Absent,Present,NA,Polar,request confirmation,SN:UNKNOWN,SN:UNKNOWN,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#068,M,54,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Other,OIR-open,NA,NA,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#072,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,down,Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,FS:S-SEPTEMBER,FS:S-SEPTEMBER,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#076,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,null,Null,no,Absent,Absent,Present,NA,Polar,request information,"ACCOMMODATION, SLEEP03, PT:PRO2SG","ACCOMMODATION, SLEEP03",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#078,M,54,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Initiating-NR,up,Nod1,no,Absent,Absent,Present,NA,Other,OIR-open,PT:,NA,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,no CA
MC23,MC23M54WHC_CLU#079,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,up,Nod1,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"BOOKED, PT:LOC",NA,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#081,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating-NR,squint,Down,no,Multiple,Single,Present,pre-predicate,Content,request information,"WHERE(FALSE-START), FIND, WHERE, FROM, FIND, WHERE, FROM, PT:PRO2SG/PT:PRO3SG","WHERE(FALSE-START), FROM, FROM, PT:PRO2SG/PT:PRO3SG",yes,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,yes,yes,yes,no,yes,no response,no CA
MC23,MC23M54WHC_CLU#082,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Alternative,OIR-restricted,"INTERNET, G:WELL, NEWSPAPER, COMPUTER, PT:","INTERNET, G:WELL, NEWSPAPER, COMPUTER",no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#084,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,"up, down",Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"INDECIPHERABLE(FALSE-START), LOOK, ON, SUBTITLES/CLSS:TEXT",ON,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#090,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating-NR,down,Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,"MUST, FOUR02(FALSE-START)",NA,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no response,no CA
MC23,MC23M54WHC_CLU#091,M,54,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Initiating,up,Forward,no,Absent,Absent,Present,NA,Other,OIR-open,NA,NA,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#096,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating-NR,up,Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,EACH,NA,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no response,no CA
MC23,MC23M54WHC_CLU#101,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing-NR,squint,Nod1,no,Absent,Absent,Present,NA,Polar,request confirmation,"OCTOBER, APPROXIMATE",APPROXIMATE,yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no response,no CA
MC23,MC23M54WHC_CLU#101,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,"squint, up",Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"OCTOBER, APPROXIMATE",APPROXIMATE,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#118,M,54,White,Hearing,Manchester,right-handed,SharedCecho,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Polar,OIR-restricted,NA,NA,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#119,M,54,White,Hearing,Manchester,right-handed,SharedCecho,NA,NA,Initiating,null,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,ULTRASOUND,ULTRASOUND,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#120,M,54,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Initiating,down,Forward,no,Absent,Absent,Present,NA,Other,OIR-open,NA,NA,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#123,M,54,White,Hearing,Manchester,right-handed,Fragment,NA,NA,Initiating,up,Null,no,Absent,Absent,Present,NA,Other,OIR-open,PT:,NA,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#127,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Initiating,"squint, squint","Null, Null",no,Single,Absent,Present,NA,Content,request information,HEAVY,HEAVY,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,response,no CA
MC23,MC23M54WHC_CLU#147,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,down,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"SN:WARWICK(FS:W-WARWICK), PT:LOC/PT:DET",SN:WARWICK(FS:W-WARWICK),no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
MC23,MC23M54WHC_CLU#147,M,54,White,Hearing,Manchester,right-handed,Single,NA,NA,Continuing,down,Null,no,Absent,Absent,Present,NA,Polar,request confirmation,"APPROACH, BIRMINGHAM, PT:LOC","APPROACH, BIRMINGHAM",no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
BL08,BL08M26WDC_CLU#002,M,26,White,Deaf,Bristol,right-handed,Single,NA,NA,Continuing,down,"Nod1, Null",no,Absent,Absent,Present,NA,Polar,request confirmation,"PT:PRO2SG, REGULAR , GO-TO, DEAF-CLUB, WHEN, YOUNG, PT:PRO2SG, PT:LOC, PT:PRO2SG","FBUOY, REGULAR , YOUNG, FBUOY",yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,response,no CA
